question,label
밀양 삼겹살 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
군산 고깃집 알려줄래,S-LOCATION S-RESTAURANT O
원주 피자 맛집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
영주 분식집 알려주세요,S-LOCATION S-RESTAURANT O
일산 갈비 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
파주 베이커리 알려줘,S-LOCATION S-RESTAURANT O
부여 샐러드 바 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
하남 횟집 어디 있냐,S-LOCATION S-RESTAURANT O O
진천 빵집 어디 있니,S-LOCATION S-RESTAURANT O O
남해 맥주 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
계룡 갈비 맛집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
횡성 뷔페 추천해 줘,S-LOCATION S-RESTAURANT O O
공주 뷔페 알려줘,S-LOCATION S-RESTAURANT O
남해 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
용산 닭꼬치 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
태안 갈비 맛집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
목포 빵집 어디 있니,S-LOCATION S-RESTAURANT O O
김포 중국집 어디 있니,S-LOCATION S-RESTAURANT O O
장수 카페 추천해 주라,S-LOCATION S-RESTAURANT O O
인제 뷔페 알려줘,S-LOCATION S-RESTAURANT O
원주 삼겹살 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
보은 고깃집 알려줄래,S-LOCATION S-RESTAURANT O
칠곡 고깃집 추천해 줘,S-LOCATION S-RESTAURANT O O
광양 김밥 맛집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
의정부 곱창 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
의성 뷔페 어디 있니,S-LOCATION S-RESTAURANT O O
인제 떡갈비 맛집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
태백 라멘 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
구미 횟집 어디 있니,S-LOCATION S-RESTAURANT O O
구미 베이커리 추천해 주세요,S-LOCATION S-RESTAURANT O O
제주 죽집 추천해 줘,S-LOCATION S-RESTAURANT O O
속초 술집 알려주라,S-LOCATION S-RESTAURANT O
예산 빵집 추천해 줘,S-LOCATION S-RESTAURANT O O
사천 김밥 맛집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
함안 우동 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
철원 갈비 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
평창 닭꼬치 맛집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
순천 카페 알려주라,S-LOCATION S-RESTAURANT O
구리 떡갈비 맛집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
남해 치킨 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
평창 분식집 알려줘,S-LOCATION S-RESTAURANT O
양산 죽집 알려줄래,S-LOCATION S-RESTAURANT O
삼척 빵집 알고싶어,S-LOCATION S-RESTAURANT O
광명 카페 추천해 줘,S-LOCATION S-RESTAURANT O O
안양 삼겹살 맛집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
시흥 치킨 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
하남 뷔페 알고싶어,S-LOCATION S-RESTAURANT O
오산 베이커리 알려주라,S-LOCATION S-RESTAURANT O
성주 맥주 맛집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
화순 중국집 알려주라,S-LOCATION S-RESTAURANT O
청송 고깃집 어디 있니,S-LOCATION S-RESTAURANT O O
하동 우동 맛집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
장흥 갈비 맛집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
성남 샐러드 바 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
용인 횟집 알려주세요,S-LOCATION S-RESTAURANT O
보령 고깃집 어디 있냐,S-LOCATION S-RESTAURANT O O
태안 카페 알려줄래,S-LOCATION S-RESTAURANT O
군산 우동 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
서산 돈까스 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
가평 갈비 맛집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
남원 분식집 추천해 줘,S-LOCATION S-RESTAURANT O O
영천 분식집 알려주세요,S-LOCATION S-RESTAURANT O
영동 분식집 알려줄래,S-LOCATION S-RESTAURANT O
전주 빵집 알려줄래,S-LOCATION S-RESTAURANT O
해남 카페 어디 있냐,S-LOCATION S-RESTAURANT O O
김제 뷔페 어디 있니,S-LOCATION S-RESTAURANT O O
순천 돈까스 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
진천 갈비 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
과천 삼겹살 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
보령 횟집 알고싶어,S-LOCATION S-RESTAURANT O
청양 뷔페 어디 있냐,S-LOCATION S-RESTAURANT O O
영암 횟집 알려주라,S-LOCATION S-RESTAURANT O
해남 갈비 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
군포 뷔페 어디 있니,S-LOCATION S-RESTAURANT O O
보성 술집 알고싶어,S-LOCATION S-RESTAURANT O
구미 빵집 알려줄래,S-LOCATION S-RESTAURANT O
홍천 돈까스 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
여주 횟집 알려줘,S-LOCATION S-RESTAURANT O
진주 삼겹살 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
예산 횟집 어디 있니,S-LOCATION S-RESTAURANT O O
영월 피자 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
통영 곱창 맛집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
동해 우동 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
거제 피자 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
태백 김밥 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
영월 삼겹살 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
영천 술집 알려줘,S-LOCATION S-RESTAURANT O
평창 중국집 어디 있냐,S-LOCATION S-RESTAURANT O O
부안 횟집 추천해 주라,S-LOCATION S-RESTAURANT O O
진주 돈까스 맛집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
부안 갈비 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
임실 빵집 어디 있니,S-LOCATION S-RESTAURANT O O
경주 피자 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
구리 피자 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
제주 베이커리 추천해 주세요,S-LOCATION S-RESTAURANT O O
무주 카페 알려주세요,S-LOCATION S-RESTAURANT O
담양 뷔페 어디 있냐,S-LOCATION S-RESTAURANT O O
속초 피자 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
군산 떡갈비 맛집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
부여 중국집 추천해 주세요,S-LOCATION S-RESTAURANT O O
전주 떡갈비 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
영월 떡갈비 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
강릉 갈비 맛집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
성남 닭꼬치 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
순천 떡갈비 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
청도 횟집 알려줘,S-LOCATION S-RESTAURANT O
군포 피자 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
완도 죽집 어디 있냐,S-LOCATION S-RESTAURANT O O
완도 뷔페 알려주세요,S-LOCATION S-RESTAURANT O
경주 라멘 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
남원 베이커리 추천해 주라,S-LOCATION S-RESTAURANT O O
단양 죽집 알고싶어,S-LOCATION S-RESTAURANT O
울릉 곱창 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
장흥 돈까스 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
영광 곱창 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
영덕 피자 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
장수 중국집 어디 있니,S-LOCATION S-RESTAURANT O O
안산 횟집 알려줄래,S-LOCATION S-RESTAURANT O
사천 분식집 알려주라,S-LOCATION S-RESTAURANT O
철원 우동 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
목포 중국집 어디 있냐,S-LOCATION S-RESTAURANT O O
논산 횟집 알려줘,S-LOCATION S-RESTAURANT O
포천 빵집 어디 있냐,S-LOCATION S-RESTAURANT O O
용인 뷔페 알고싶어,S-LOCATION S-RESTAURANT O
밀양 김밥 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
충주 치킨 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
진도 빵집 어디 있냐,S-LOCATION S-RESTAURANT O O
강릉 고깃집 어디 있니,S-LOCATION S-RESTAURANT O O
김포 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
완주 닭꼬치 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
광명 샐러드 바 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
해운대 돈까스 맛집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
옥천 김밥 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
음성 뷔페 알려주세요,S-LOCATION S-RESTAURANT O
옥천 닭꼬치 맛집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
안양 돈까스 맛집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
김해 분식집 어디 있니,S-LOCATION S-RESTAURANT O O
거창 떡갈비 맛집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
구례 돈까스 맛집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
여주 카페 알려줄래,S-LOCATION S-RESTAURANT O
횡성 분식집 알려줄래,S-LOCATION S-RESTAURANT O
삼척 샐러드 바 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
해남 맥주 맛집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
창녕 맥주 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
청도 술집 알려주세요,S-LOCATION S-RESTAURANT O
동두천 고깃집 알려줘,S-LOCATION S-RESTAURANT O
안산 카페 추천해 줘,S-LOCATION S-RESTAURANT O O
영양 곱창 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영천 고깃집 알고싶어,S-LOCATION S-RESTAURANT O
익산 죽집 추천해 주라,S-LOCATION S-RESTAURANT O O
완주 술집 어디 있니,S-LOCATION S-RESTAURANT O O
안양 치킨 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영광 김밥 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
가평 분식집 어디 있냐,S-LOCATION S-RESTAURANT O O
경산 횟집 추천해 줘,S-LOCATION S-RESTAURANT O O
하동 중국집 알려주라,S-LOCATION S-RESTAURANT O
울진 술집 추천해 주세요,S-LOCATION S-RESTAURANT O O
횡성 술집 추천해 줘,S-LOCATION S-RESTAURANT O O
김제 베이커리 알려주라,S-LOCATION S-RESTAURANT O
광주 횟집 알려줘,S-LOCATION S-RESTAURANT O
부안 베이커리 알려주라,S-LOCATION S-RESTAURANT O
청도 김밥 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
강진 중국집 알려줄래,S-LOCATION S-RESTAURANT O
진안 곱창 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
일산 술집 어디 있니,S-LOCATION S-RESTAURANT O O
장흥 치킨 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
충주 맥주 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
공주 치킨 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
밀양 김밥 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
양주 중국집 알려줄래,S-LOCATION S-RESTAURANT O
문경 베이커리 어디 있냐,S-LOCATION S-RESTAURANT O O
진도 떡갈비 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
군위 횟집 추천해 주세요,S-LOCATION S-RESTAURANT O O
목포 피자 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
강진 치킨 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
가평 고깃집 어디 있냐,S-LOCATION S-RESTAURANT O O
화천 중국집 어디 있냐,S-LOCATION S-RESTAURANT O O
대구 치킨 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
시흥 치킨 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
예천 떡갈비 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
사천 맥주 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
성주 카페 알려주세요,S-LOCATION S-RESTAURANT O
사천 베이커리 알려줄래,S-LOCATION S-RESTAURANT O
고령 김밥 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
해남 피자 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
김천 돈까스 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
경산 우동 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
연천 갈비 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
함양 곱창 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
순창 카페 알고싶어,S-LOCATION S-RESTAURANT O
단양 술집 알고싶어,S-LOCATION S-RESTAURANT O
거창 김밥 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영월 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
서천 베이커리 알려줄래,S-LOCATION S-RESTAURANT O
연천 샐러드 바 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영광 중국집 어디 있냐,S-LOCATION S-RESTAURANT O O
영월 베이커리 알려주라,S-LOCATION S-RESTAURANT O
합천 떡갈비 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
태백 삼겹살 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
용인 라멘 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
홍천 치킨 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
양양 뷔페 어디 있냐,S-LOCATION S-RESTAURANT O O
영월 고깃집 어디 있니,S-LOCATION S-RESTAURANT O O
완도 맥주 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
제천 베이커리 알려주세요,S-LOCATION S-RESTAURANT O
임실 뷔페 추천해 줘,S-LOCATION S-RESTAURANT O O
군산 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
합천 치킨 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
군산 횟집 추천해 주라,S-LOCATION S-RESTAURANT O O
홍성 카페 어디 있냐,S-LOCATION S-RESTAURANT O O
신안 닭꼬치 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
남양주 분식집 추천해 주세요,S-LOCATION S-RESTAURANT O O
금산 갈비 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
의령 우동 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
양양 떡갈비 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
제주 뷔페 추천해 주세요,S-LOCATION S-RESTAURANT O O
순창 곱창 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
함평 맥주 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
임실 카페 추천해 주라,S-LOCATION S-RESTAURANT O O
안양 맥주 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
산청 죽집 추천해 주세요,S-LOCATION S-RESTAURANT O O
김천 고깃집 알려주세요,S-LOCATION S-RESTAURANT O
임실 고깃집 추천해 주라,S-LOCATION S-RESTAURANT O O
대구 라멘 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
평택 곱창 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
양주 카페 알려줘,S-LOCATION S-RESTAURANT O
동두천 돈까스 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
여주 죽집 추천해 줘,S-LOCATION S-RESTAURANT O O
부여 갈비 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
여주 빵집 추천해 줘,S-LOCATION S-RESTAURANT O O
보령 돈까스 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
청주 라멘 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
진도 김밥 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
거창 중국집 추천해 줘,S-LOCATION S-RESTAURANT O O
강릉 치킨 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
군위 샐러드 바 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
서산 피자 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
강릉 횟집 알고싶어,S-LOCATION S-RESTAURANT O
익산 분식집 어디 있냐,S-LOCATION S-RESTAURANT O O
진주 라멘 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
여주 우동 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
남해 갈비 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
서산 돈까스 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
동해 갈비 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
경주 맥주 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
경산 곱창 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
청송 샐러드 바 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
양주 분식집 알려줄래,S-LOCATION S-RESTAURANT O
천안 곱창 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
안양 닭꼬치 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
밀양 곱창 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
계룡 중국집 알고싶어,S-LOCATION S-RESTAURANT O
옥천 라멘 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
장성 맥주 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
김해 술집 알고싶어,S-LOCATION S-RESTAURANT O
영주 삼겹살 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
여수 삼겹살 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
남양주 카페 추천해 주세요,S-LOCATION S-RESTAURANT O O
울진 삼겹살 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
완주 곱창 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
예산 돈까스 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
창녕 중국집 추천해 주라,S-LOCATION S-RESTAURANT O O
진천 카페 추천해 주라,S-LOCATION S-RESTAURANT O O
보은 피자 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
영동 중국집 추천해 주세요,S-LOCATION S-RESTAURANT O O
단양 삼겹살 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
하남 베이커리 알려줄래,S-LOCATION S-RESTAURANT O
보령 술집 알고싶어,S-LOCATION S-RESTAURANT O
완주 죽집 알려줄래,S-LOCATION S-RESTAURANT O
무주 맥주 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
울릉 맥주 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
철원 뷔페 추천해 줘,S-LOCATION S-RESTAURANT O O
하남 빵집 알려줘,S-LOCATION S-RESTAURANT O
봉화 고깃집 어디 있니,S-LOCATION S-RESTAURANT O O
청도 치킨 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
부여 뷔페 추천해 주세요,S-LOCATION S-RESTAURANT O O
영월 죽집 어디 있냐,S-LOCATION S-RESTAURANT O O
가평 술집 알려줄래,S-LOCATION S-RESTAURANT O
횡성 떡갈비 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영주 피자 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
영암 중국집 추천해 주라,S-LOCATION S-RESTAURANT O O
임실 떡갈비 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
화천 빵집 알려주라,S-LOCATION S-RESTAURANT O
남원 곱창 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
거창 갈비 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
담양 김밥 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
담양 삼겹살 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
진안 삼겹살 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
봉화 닭꼬치 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
하동 중국집 추천해 주라,S-LOCATION S-RESTAURANT O O
정읍 중국집 알고싶어,S-LOCATION S-RESTAURANT O
거제 돈까스 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
안동 돈까스 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영암 치킨 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
연천 베이커리 추천해 줘,S-LOCATION S-RESTAURANT O O
홍성 샐러드 바 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
삼척 떡갈비 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
포항 돈까스 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
구미 고깃집 추천해 주세요,S-LOCATION S-RESTAURANT O O
남양주 삼겹살 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
연천 빵집 알려줘,S-LOCATION S-RESTAURANT O
청송 죽집 알려주라,S-LOCATION S-RESTAURANT O
태안 삼겹살 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
고성 중국집 알려줄래,S-LOCATION S-RESTAURANT O
여주 라멘 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
공주 카페 어디 있니,S-LOCATION S-RESTAURANT O O
함평 떡갈비 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
익산 돈까스 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
고양 갈비 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
화순 갈비 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
시흥 갈비 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
과천 곱창 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
정읍 라멘 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
장흥 김밥 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
남양주 김밥 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
서산 고깃집 알고싶어,S-LOCATION S-RESTAURANT O
청양 베이커리 추천해 주라,S-LOCATION S-RESTAURANT O O
음성 죽집 알려주세요,S-LOCATION S-RESTAURANT O
합천 뷔페 어디 있니,S-LOCATION S-RESTAURANT O O
화순 맥주 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영천 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
진주 중국집 알려줄래,S-LOCATION S-RESTAURANT O
영양 피자 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
김해 샐러드 바 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
완주 닭꼬치 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
진주 뷔페 추천해 주라,S-LOCATION S-RESTAURANT O O
거제 분식집 알려주라,S-LOCATION S-RESTAURANT O
영암 중국집 알고싶어,S-LOCATION S-RESTAURANT O
담양 뷔페 알고싶어,S-LOCATION S-RESTAURANT O
동해 갈비 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
함안 돈까스 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
연천 술집 알려주세요,S-LOCATION S-RESTAURANT O
음성 뷔페 추천해 줘,S-LOCATION S-RESTAURANT O O
예산 돈까스 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
화성 빵집 알려줘,S-LOCATION S-RESTAURANT O
금산 김밥 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
천안 술집 알고싶어,S-LOCATION S-RESTAURANT O
군포 돈까스 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
창녕 고깃집 알려주세요,S-LOCATION S-RESTAURANT O
영광 카페 알려줄래,S-LOCATION S-RESTAURANT O
구미 맥주 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
논산 빵집 알려줘,S-LOCATION S-RESTAURANT O
산청 곱창 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
성남 술집 알려주세요,S-LOCATION S-RESTAURANT O
영양 고깃집 추천해 주라,S-LOCATION S-RESTAURANT O O
밀양 분식집 알려주세요,S-LOCATION S-RESTAURANT O
동해 우동 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
괴산 술집 어디 있냐,S-LOCATION S-RESTAURANT O O
김해 술집 어디 있니,S-LOCATION S-RESTAURANT O O
양주 닭꼬치 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
예천 떡갈비 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
공주 치킨 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
의정부 뷔페 알려주세요,S-LOCATION S-RESTAURANT O
평택 삼겹살 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
보은 샐러드 바 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
의왕 삼겹살 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
경주 김밥 집 어디 있냐,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영주 돈까스 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
합천 죽집 추천해 줘,S-LOCATION S-RESTAURANT O O
영월 갈비 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
용인 죽집 추천해 줘,S-LOCATION S-RESTAURANT O O
창원 술집 추천해 주라,S-LOCATION S-RESTAURANT O O
포천 갈비 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
고성 우동 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
